time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,1019.125,1101.125,1322.125,1809.375,1896.0,1814.875,498.875,1778.0,1463.25,1733.125,31.76,45.62
0.1,1019.0,1101.125,1322.0,1809.375,1896.0,1814.5,498.875,1777.875,1463.125,1733.125,31.77,45.61
0.2,1019.0,1100.875,1321.875,1809.25,1895.75,1814.25,499.0,1777.875,1463.125,1733.125,31.73,45.58
0.3,1019.0,1101.0,1322.0,1809.25,1895.625,1814.0,498.875,1777.875,1463.0,1733.0,31.76,45.57
0.4,1019.0,1100.875,1321.875,1809.25,1895.5,1813.875,499.0,1777.75,1463.125,1733.0,31.77,45.51
0.5,1019.0,1100.75,1321.875,1809.0,1895.25,1813.5,499.0,1777.5,1463.125,1733.0,31.74,45.53
0.6,1018.875,1100.75,1321.875,1809.0,1895.125,1813.25,498.875,1777.5,1463.0,1733.0,31.79,45.54
0.7,1018.875,1100.625,1321.875,1809.0,1895.0,1813.125,498.875,1777.375,1463.0,1733.0,31.79,45.46
0.8,1018.875,1100.625,1321.875,1808.875,1894.75,1812.875,498.625,1777.25,1463.0,1733.0,31.76,45.46
0.9,1018.875,1100.625,1321.875,1808.875,1894.625,1812.625,498.625,1777.25,1462.875,1732.875,31.76,45.47
1.0,1018.875,1100.5,1321.875,1808.75,1894.375,1812.5,498.75,1777.125,1462.875,1732.875,31.77,45.43
1.1,1018.75,1100.625,1321.75,1808.75,1894.25,1812.25,498.625,1777.0,1462.875,1732.875,31.77,45.45
1.2,1018.75,1100.375,1321.75,1808.625,1894.125,1812.125,498.75,1776.875,1462.875,1732.875,31.76,45.39
1.3,1018.75,1100.375,1321.75,1808.5,1893.875,1812.0,498.625,1776.75,1462.75,1732.875,31.77,45.38
1.4,1018.75,1100.375,1321.75,1808.5,1893.75,1811.875,498.625,1776.75,1462.75,1732.75,31.77,45.35
1.5,1018.625,1100.25,1321.875,1808.375,1893.5,1811.625,498.625,1776.625,1462.75,1732.75,31.76,45.33
1.6,1018.75,1100.375,1321.75,1808.25,1893.375,1811.375,498.625,1776.5,1462.625,1732.75,31.74,45.35
1.7,1018.625,1100.25,1321.75,1808.125,1893.25,1811.375,498.5,1776.375,1462.625,1732.625,31.77,45.33
1.8,1018.625,1100.125,1321.75,1808.125,1893.0,1811.25,498.5,1776.375,1462.625,1732.625,31.77,45.29
1.9,1018.5,1100.25,1321.75,1808.0,1892.875,1811.125,498.5,1776.25,1462.625,1732.625,31.79,45.29
2.0,1018.5,1100.0,1321.75,1807.75,1892.625,1811.125,498.5,1776.125,1462.625,1732.625,31.79,45.27
2.1,1018.375,1100.0,1321.625,1807.75,1892.375,1811.0,498.625,1776.0,1462.625,1732.5,31.79,45.22
2.2,1018.375,1099.875,1321.5,1807.625,1892.25,1811.0,498.5,1775.875,1462.625,1732.5,31.77,45.23
2.3,1018.375,1099.75,1321.625,1807.5,1892.0,1811.125,498.5,1775.75,1462.75,1732.625,31.79,45.17
2.4,1018.25,1099.75,1321.5,1807.375,1891.875,1811.25,498.5,1775.75,1462.625,1732.625,31.77,45.19
2.5,1018.125,1099.75,1321.375,1807.25,1891.625,1811.375,498.5,1775.625,1462.75,1732.625,31.77,45.17
2.6,1018.125,1099.75,1321.375,1807.125,1891.5,1811.625,498.625,1775.5,1462.875,1732.625,31.79,45.15
2.7,1018.0,1100.0,1321.375,1807.125,1891.375,1812.125,498.625,1775.625,1463.125,1732.75,31.79,45.13
2.8,1018.0,1100.375,1321.375,1807.0,1891.25,1813.0,498.625,1775.75,1463.5,1733.0,31.79,45.15
2.9,1017.875,1101.375,1321.25,1806.875,1891.125,1813.875,498.625,1776.0,1464.25,1733.625,31.76,45.17
3.0,1017.875,1103.0,1321.25,1807.0,1891.125,1815.125,498.625,1776.375,1465.25,1734.375,31.8,45.1
3.1,1017.875,1105.125,1321.25,1807.0,1891.0,1816.5,498.625,1777.0,1467.125,1735.375,31.8,45.12
3.2,1017.75,1108.0,1321.25,1807.25,1891.125,1817.875,498.625,1777.75,1469.625,1736.75,31.8,45.16
3.3,1017.75,1111.625,1321.125,1807.375,1891.125,1819.375,498.75,1778.875,1473.25,1738.25,31.79,45.13
3.4,1017.875,1116.125,1321.25,1807.75,1891.375,1821.0,498.75,1780.125,1477.875,1740.0,31.79,45.11
3.5,1017.875,1121.625,1321.125,1808.25,1891.625,1822.625,498.875,1781.625,1483.5,1742.0,31.77,45.12
3.6,1018.0,1127.75,1321.125,1808.75,1891.875,1824.375,498.875,1783.625,1490.125,1744.375,31.8,45.16
3.7,1018.125,1134.875,1321.25,1809.375,1892.375,1826.25,498.875,1785.75,1497.75,1747.0,31.79,45.17
3.8,1018.375,1143.125,1321.125,1810.25,1892.75,1828.0,499.0,1788.125,1506.375,1749.75,31.77,45.13
3.9,1018.75,1151.875,1321.125,1811.0,1893.25,1829.75,499.125,1790.875,1515.75,1752.875,31.8,45.25
4.0,1019.125,1161.875,1321.125,1812.125,1893.875,1831.625,499.125,1794.125,1526.25,1756.125,31.76,45.17
4.1,1019.625,1172.5,1321.125,1813.125,1894.625,1833.625,499.125,1797.625,1537.625,1759.625,31.79,45.23
4.2,1020.125,1183.75,1321.25,1814.375,1895.25,1835.5,499.375,1801.375,1549.875,1763.375,31.79,45.24
4.3,1020.875,1196.0,1321.125,1815.875,1896.0,1837.5,499.375,1805.625,1562.625,1767.5,31.79,45.28
4.4,1021.625,1208.75,1321.125,1817.375,1896.875,1839.375,499.5,1810.125,1576.375,1771.625,31.8,45.29
4.5,1022.5,1222.0,1321.125,1819.0,1897.75,1841.375,499.5,1815.0,1590.25,1775.875,31.77,45.34
4.6,1023.375,1236.125,1321.125,1820.875,1898.625,1843.25,499.75,1820.125,1604.875,1780.375,31.79,45.32
4.7,1024.5,1250.625,1321.125,1822.625,1899.75,1845.25,499.75,1825.75,1619.75,1784.875,31.79,45.33
4.8,1025.625,1265.625,1321.125,1824.75,1900.625,1847.125,499.875,1831.5,1634.75,1789.625,31.79,45.37
4.9,1027.0,1281.25,1321.125,1827.0,1901.75,1849.125,499.875,1837.75,1650.125,1794.375,31.79,45.36
5.0,1028.375,1297.0,1321.25,1829.25,1902.875,1851.0,500.0,1844.25,1665.625,1799.25,31.81,45.4
5.1,1030.0,1313.375,1321.25,1831.75,1904.125,1852.875,500.125,1851.25,1681.25,1804.25,31.8,45.42
5.2,1031.625,1329.875,1321.25,1834.375,1905.25,1854.75,500.25,1858.5,1697.125,1809.25,31.81,45.43
5.3,1033.375,1346.75,1321.25,1837.0,1906.5,1856.625,500.25,1866.0,1712.5,1814.25,31.81,45.44
5.4,1035.375,1364.0,1321.25,1839.875,1907.75,1858.5,500.5,1874.0,1728.125,1819.25,31.79,45.46
5.5,1037.375,1381.25,1321.25,1842.875,1909.0,1860.375,500.5,1882.125,1743.75,1824.25,31.81,45.53
5.6,1039.5,1398.75,1321.375,1846.0,1910.375,1862.25,500.5,1890.625,1758.75,1829.375,31.8,45.51
5.7,1041.75,1416.5,1321.375,1849.25,1911.75,1864.125,500.75,1899.5,1773.875,1834.5,31.79,45.58
5.8,1044.25,1434.375,1321.375,1852.5,1913.125,1866.0,500.875,1908.625,1788.875,1839.5,31.8,45.58
5.9,1046.75,1452.125,1321.5,1856.125,1914.5,1867.75,501.0,1918.0,1803.5,1844.5,31.81,45.59
6.0,1049.375,1470.125,1321.375,1859.625,1916.0,1869.625,501.125,1927.75,1818.0,1849.625,31.8,45.6
6.1,1052.25,1488.0,1321.625,1863.25,1917.5,1871.375,501.25,1937.875,1832.375,1854.625,31.81,45.58
6.2,1055.125,1505.875,1321.625,1867.125,1918.875,1873.125,501.375,1948.0,1846.375,1859.625,31.8,45.67
6.3,1058.125,1523.625,1321.625,1871.0,1920.375,1874.875,501.5,1958.375,1860.25,1864.625,31.81,45.64
6.4,1061.375,1541.5,1321.75,1875.0,1922.0,1876.5,501.625,1969.0,1873.75,1869.625,31.8,45.67
6.5,1064.5,1559.0,1321.75,1879.125,1923.5,1878.125,501.75,1979.625,1887.0,1874.5,31.8,45.67
6.6,1068.0,1576.5,1321.875,1883.375,1925.125,1879.75,501.875,1990.625,1900.0,1879.375,31.8,45.72
6.7,1071.5,1594.0,1321.875,1887.75,1926.75,1881.375,502.0,2001.75,1912.625,1884.25,31.79,45.74
6.8,1075.0,1611.125,1322.0,1892.0,1928.375,1883.125,502.125,2012.875,1924.875,1888.875,31.79,45.74
6.9,1078.75,1628.0,1322.125,1896.375,1929.875,1884.625,502.25,2024.125,1937.0,1893.625,31.8,45.76
7.0,1082.5,1645.125,1322.125,1901.0,1931.5,1886.25,502.375,2035.875,1948.75,1898.375,31.8,45.78
7.1,1086.375,1661.625,1322.25,1905.5,1933.125,1887.875,502.625,2047.375,1960.125,1902.875,31.8,45.78
7.2,1090.375,1678.125,1322.5,1910.0,1934.75,1889.375,502.75,2059.125,1971.25,1907.5,31.8,45.8
7.3,1094.375,1694.5,1322.375,1914.75,1936.375,1890.75,502.875,2071.0,1982.25,1911.875,31.8,45.82
7.4,1098.5,1710.25,1322.625,1919.375,1937.875,1892.25,503.125,2082.875,1992.75,1916.25,31.79,45.86
7.5,1102.625,1726.125,1322.75,1924.125,1939.375,1893.5,503.25,2094.875,2003.25,1920.625,31.81,45.9
7.6,1106.875,1741.75,1322.75,1928.875,1941.125,1894.875,503.5,2106.875,2013.25,1924.875,31.81,45.89
7.7,1111.25,1756.75,1323.0,1933.625,1942.625,1896.125,503.5,2118.75,2023.125,1929.0,31.8,45.9
7.8,1115.5,1772.0,1323.125,1938.5,1944.25,1897.375,503.75,2130.875,2032.75,1933.125,31.8,45.93
7.9,1120.0,1786.875,1323.25,1943.25,1945.625,1898.625,503.75,2142.875,2042.25,1937.125,31.79,45.94
8.0,1124.375,1801.25,1323.375,1948.0,1947.125,1899.75,504.125,2154.75,2051.25,1941.125,31.79,45.94
