time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,1797.5,1959.0,2454.5,2114.75,2426.25,1892.375,453.875,2437.75,1712.5,1549.5,35.42,50.42
0.1,1797.625,1959.25,2454.625,2115.0,2426.25,1892.625,453.75,2438.0,1712.875,1549.875,35.44,50.43
0.2,1797.75,1959.625,2454.75,2115.25,2426.25,1892.875,453.875,2438.25,1713.125,1550.25,35.45,50.39
0.3,1797.75,1960.0,2454.75,2115.375,2426.375,1893.0,453.75,2438.5,1713.5,1550.625,35.44,50.39
0.4,1797.875,1960.5,2454.875,2115.625,2426.5,1893.25,453.75,2438.75,1713.75,1551.125,35.44,50.43
0.5,1798.0,1961.0,2454.875,2115.875,2426.5,1893.5,453.75,2439.125,1714.125,1551.625,35.44,50.38
0.6,1798.125,1961.5,2454.875,2116.25,2426.625,1893.625,453.625,2439.375,1714.375,1552.0,35.44,50.37
0.7,1798.125,1961.875,2454.875,2116.5,2426.75,1893.875,453.5,2439.625,1714.625,1552.5,35.45,50.46
0.8,1798.25,1962.375,2454.75,2116.75,2426.875,1894.0,453.5,2439.875,1715.125,1553.0,35.47,50.41
0.9,1798.25,1962.875,2454.75,2116.875,2427.0,1894.25,453.375,2440.25,1715.5,1553.375,35.45,50.38
1.0,1798.375,1963.375,2454.75,2117.125,2427.0,1894.5,453.5,2440.5,1715.75,1553.75,35.44,50.41
1.1,1798.625,1963.75,2454.875,2117.25,2427.125,1894.75,453.5,2440.75,1716.125,1554.25,35.45,50.39
1.2,1798.75,1964.125,2454.875,2117.5,2427.25,1894.875,453.375,2441.125,1716.375,1554.75,35.45,50.38
1.3,1798.875,1964.75,2454.875,2117.75,2427.25,1895.0,453.375,2441.375,1716.625,1555.125,35.45,50.38
1.4,1798.875,1965.25,2454.875,2118.0,2427.375,1895.25,453.25,2441.625,1717.0,1555.625,35.45,50.41
1.5,1799.0,1965.875,2454.75,2118.25,2427.5,1895.375,453.25,2442.0,1717.125,1556.0,35.47,50.44
1.6,1799.125,1966.375,2454.75,2118.5,2427.625,1895.5,453.25,2442.25,1717.5,1556.5,35.42,50.38
1.7,1799.25,1966.875,2454.625,2118.625,2427.75,1895.625,453.25,2442.625,1717.75,1556.875,35.45,50.39
1.8,1799.25,1967.25,2454.75,2118.875,2427.75,1895.75,453.25,2442.875,1718.0,1557.125,35.45,50.39
1.9,1799.375,1967.75,2454.625,2119.125,2427.875,1895.875,453.25,2443.125,1718.375,1557.5,35.47,50.38
2.0,1799.625,1968.25,2454.875,2119.5,2428.0,1896.0,453.25,2443.375,1718.625,1558.0,35.45,50.42
2.1,1799.875,1968.75,2455.0,2119.75,2428.125,1896.0,453.25,2443.75,1719.0,1558.375,35.48,50.37
2.2,1800.0,1969.375,2455.125,2120.125,2428.25,1896.125,453.25,2444.0,1719.25,1558.875,35.47,50.42
2.3,1800.25,1969.875,2455.125,2120.5,2428.25,1896.125,453.125,2444.375,1719.625,1559.25,35.44,50.34
2.4,1800.25,1970.5,2455.0,2120.75,2428.375,1896.125,453.25,2444.625,1720.0,1559.625,35.48,50.39
2.5,1800.375,1971.125,2455.0,2121.125,2428.5,1896.125,453.125,2444.875,1720.25,1560.0,35.47,50.37
2.6,1800.625,1971.625,2455.0,2121.5,2428.625,1896.25,453.125,2445.25,1720.75,1560.375,35.45,50.33
2.7,1800.75,1972.125,2455.0,2121.625,2428.625,1896.5,453.0,2445.5,1721.375,1560.75,35.48,50.37
2.8,1800.875,1972.75,2455.0,2122.0,2428.75,1896.75,453.0,2446.0,1722.125,1561.375,35.45,50.38
2.9,1801.125,1973.5,2455.0,2122.25,2428.875,1897.5,453.0,2446.375,1723.25,1562.25,35.48,50.4
3.0,1801.25,1974.5,2455.0,2122.75,2429.125,1898.375,453.125,2447.0,1724.625,1563.5,35.45,50.41
3.1,1801.5,1975.75,2455.125,2123.125,2429.25,1899.625,453.125,2447.75,1726.375,1565.5,35.47,50.36
3.2,1801.625,1977.125,2455.0,2123.625,2429.5,1901.375,453.125,2448.875,1728.5,1568.125,35.47,50.32
3.3,1801.875,1978.875,2455.0,2124.375,2430.0,1903.375,453.125,2450.125,1731.125,1571.5,35.48,50.33
3.4,1802.0,1980.875,2454.875,2125.125,2430.5,1905.875,453.125,2451.75,1734.5,1575.625,35.49,50.35
3.5,1802.25,1983.125,2454.875,2125.875,2431.125,1908.625,453.25,2453.625,1738.375,1580.5,35.47,50.27
3.6,1802.5,1985.625,2454.875,2126.75,2431.875,1911.875,453.25,2455.75,1742.875,1585.875,35.47,50.28
3.7,1802.875,1988.5,2454.875,2127.875,2432.625,1915.5,453.375,2458.125,1747.75,1591.75,35.49,50.26
3.8,1803.25,1991.625,2455.0,2129.125,2433.625,1919.375,453.375,2460.75,1753.375,1598.375,35.48,50.24
3.9,1803.75,1995.125,2455.0,2130.5,2434.625,1923.5,453.5,2463.625,1759.25,1605.375,35.44,50.24
4.0,1804.25,1999.0,2455.0,2132.0,2435.75,1927.75,453.625,2466.75,1765.75,1612.875,35.44,50.19
4.1,1804.875,2003.125,2455.0,2133.75,2437.0,1932.375,453.75,2470.125,1772.625,1620.875,35.45,50.16
4.2,1805.5,2007.625,2455.0,2135.625,2438.375,1937.0,453.875,2473.875,1779.625,1629.25,35.48,50.12
4.3,1806.375,2012.625,2455.0,2137.75,2439.75,1941.875,454.125,2477.75,1787.125,1637.75,35.45,50.09
4.4,1807.125,2017.75,2455.0,2139.875,2441.375,1946.75,454.375,2481.875,1795.0,1646.625,35.45,50.07
4.5,1808.0,2023.25,2454.875,2142.25,2443.0,1951.625,454.5,2486.25,1803.125,1655.5,35.47,50.05
4.6,1809.125,2029.125,2454.875,2144.75,2444.75,1956.625,454.625,2490.625,1811.5,1664.75,35.47,49.97
4.7,1810.25,2035.25,2455.0,2147.375,2446.5,1961.625,454.875,2495.375,1820.25,1674.0,35.47,49.99
4.8,1811.625,2041.625,2455.0,2150.125,2448.25,1966.625,455.0,2500.25,1828.875,1683.25,35.47,49.94
4.9,1813.0,2048.375,2455.0,2153.25,2450.25,1971.75,455.25,2505.25,1837.75,1692.75,35.47,49.91
5.0,1814.5,2055.625,2455.125,2156.375,2452.25,1976.75,455.5,2510.5,1846.625,1702.375,35.45,49.84
5.1,1816.0,2062.875,2455.125,2159.625,2454.25,1981.75,455.875,2515.875,1855.375,1711.875,35.47,49.82
5.2,1817.75,2070.5,2455.125,2163.125,2456.375,1986.5,456.125,2521.375,1864.375,1721.375,35.47,49.78
5.3,1819.5,2078.5,2455.125,2166.75,2458.5,1991.5,456.625,2527.125,1873.25,1730.875,35.48,49.72
5.4,1821.5,2086.625,2455.125,2170.5,2460.75,1996.25,457.0,2532.875,1882.25,1740.125,35.47,49.66
5.5,1823.5,2095.125,2455.125,2174.375,2463.0,2001.0,457.375,2538.75,1891.25,1749.5,35.47,49.66
5.6,1825.625,2103.75,2455.25,2178.375,2465.25,2005.625,457.75,2544.75,1900.5,1758.625,35.47,49.63
5.7,1827.875,2112.5,2455.25,2182.375,2467.5,2010.25,458.125,2550.875,1909.375,1767.75,35.47,49.63
5.8,1830.375,2121.5,2455.375,2186.625,2469.75,2014.75,458.625,2557.0,1918.375,1776.75,35.47,49.55
5.9,1832.875,2130.875,2455.5,2190.875,2472.125,2019.25,459.125,2563.25,1927.25,1785.75,35.45,49.52
6.0,1835.375,2140.125,2455.5,2195.25,2474.375,2023.5,459.625,2569.625,1935.875,1794.375,35.49,49.46
6.1,1838.125,2149.75,2455.625,2199.875,2476.75,2027.75,460.25,2576.0,1944.625,1803.0,35.47,49.45
6.2,1840.875,2159.375,2455.625,2204.375,2479.0,2031.875,460.75,2582.375,1953.125,1811.375,35.48,49.39
6.3,1843.75,2169.25,2455.625,2209.125,2481.375,2035.875,461.375,2588.875,1961.75,1819.625,35.45,49.34
6.4,1846.75,2179.25,2455.75,2213.875,2483.625,2039.875,462.0,2595.5,1970.125,1827.75,35.49,49.37
6.5,1850.0,2189.125,2455.75,2218.625,2485.875,2043.625,462.625,2601.875,1978.375,1835.625,35.48,49.29
6.6,1853.125,2199.25,2455.875,2223.5,2488.125,2047.5,463.375,2608.5,1986.625,1843.375,35.47,49.26
6.7,1856.5,2209.5,2456.0,2228.5,2490.375,2051.125,464.0,2615.0,1994.625,1851.0,35.48,49.29
6.8,1860.0,2219.625,2456.125,2233.375,2492.625,2054.75,464.5,2621.5,2002.5,1858.5,35.49,49.2
6.9,1863.625,2229.875,2456.25,2238.5,2494.75,2058.25,465.375,2628.125,2010.25,1865.875,35.48,49.18
7.0,1867.125,2240.375,2456.375,2243.5,2497.0,2061.625,466.0,2634.625,2018.0,1873.125,35.47,49.12
7.1,1870.75,2250.625,2456.5,2248.625,2499.125,2064.875,466.75,2641.125,2025.5,1880.0,35.47,49.14
7.2,1874.5,2261.125,2456.5,2253.75,2501.25,2068.125,467.625,2647.75,2033.0,1887.0,35.47,49.09
7.3,1878.375,2271.625,2456.625,2259.0,2503.25,2071.125,468.375,2654.25,2040.5,1893.75,35.47,49.08
7.4,1882.25,2281.875,2456.75,2264.125,2505.375,2074.125,469.125,2660.625,2047.75,1900.25,35.49,49.02
7.5,1886.125,2292.25,2456.875,2269.25,2507.375,2077.125,470.0,2667.125,2054.875,1906.625,35.48,49.0
7.6,1890.25,2302.625,2457.0,2274.375,2509.25,2080.125,470.875,2673.375,2061.875,1913.0,35.48,49.0
7.7,1894.25,2312.875,2457.125,2279.5,2511.125,2082.875,471.75,2679.625,2068.75,1919.125,35.48,48.97
7.8,1898.5,2323.125,2457.375,2284.625,2513.0,2085.625,472.625,2685.75,2075.5,1925.125,35.51,48.92
7.9,1902.625,2333.5,2457.5,2289.625,2514.875,2088.25,473.5,2692.0,2082.125,1931.125,35.49,48.88
8.0,1906.875,2343.625,2457.625,2294.75,2516.625,2090.75,474.5,2698.0,2088.625,1936.875,35.49,48.87
8.1,1911.125,2353.875,2457.75,2300.0,2518.5,2093.25,475.375,2704.0,2095.0,1942.625,35.47,48.89
8.2,1915.375,2364.125,2457.875,2305.0,2520.25,2095.625,476.375,2710.0,2101.375,1948.125,35.47,48.8
8.3,1919.625,2374.125,2458.0,2310.0,2522.0,2098.0,477.375,2715.75,2107.5,1953.625,35.48,48.8
8.4,1924.0,2384.125,2458.125,2315.0,2523.625,2100.25,478.25,2721.5,2113.625,1959.0,35.47,48.76
8.5,1928.25,2394.0,2458.25,2319.875,2525.25,2102.5,479.25,2727.125,2119.625,1964.25,35.48,48.75
8.6,1932.625,2403.75,2458.375,2324.75,2526.875,2104.75,480.25,2732.75,2125.5,1969.25,35.45,48.72
8.7,1937.0,2413.5,2458.625,2329.5,2528.5,2106.875,481.375,2738.25,2131.25,1974.375,35.51,48.71
8.8,1941.375,2423.125,2458.75,2334.375,2529.875,2108.875,482.25,2743.625,2137.0,1979.375,35.48,48.67
8.9,1945.75,2432.625,2459.0,2339.0,2531.375,2110.75,483.375,2748.875,2142.5,1984.25,35.48,48.62
9.0,1950.125,2442.125,2459.125,2343.75,2532.875,2112.625,484.375,2754.25,2148.0,1989.0,35.49,48.65
9.1,1954.5,2451.625,2459.25,2348.5,2534.25,2114.5,485.5,2759.375,2153.25,1993.75,35.48,48.61
9.2,1958.75,2460.875,2459.375,2353.0,2535.625,2116.25,486.5,2764.5,2158.375,1998.25,35.49,48.55
9.3,1963.125,2470.0,2459.5,2357.625,2537.0,2118.0,487.625,2769.5,2163.5,2002.625,35.48,48.56
9.4,1967.375,2479.0,2459.625,2362.0,2538.25,2119.625,488.75,2774.375,2168.5,2006.875,35.48,48.54
9.5,1971.75,2487.875,2459.75,2366.5,2539.5,2121.375,489.75,2779.25,2173.375,2011.0,35.51,48.53
9.6,1976.0,2496.75,2460.0,2370.875,2540.75,2123.0,491.0,2783.875,2178.25,2015.125,35.48,48.56
9.7,1980.375,2505.375,2460.125,2375.125,2542.0,2124.625,492.0,2788.5,2182.75,2019.125,35.49,48.48
9.8,1984.625,2514.0,2460.375,2379.375,2543.125,2126.125,493.125,2793.125,2187.375,2023.25,35.47,48.5
9.9,1988.875,2522.5,2460.5,2383.5,2544.375,2127.625,494.25,2797.75,2191.875,2027.125,35.48,48.47
10.0,1993.0,2530.875,2460.75,2387.625,2545.5,2129.0,495.25,2802.125,2196.125,2031.0,35.48,48.45
10.1,1997.25,2539.25,2460.75,2391.75,2546.625,2130.375,496.375,2806.375,2200.5,2034.75,35.51,48.42
10.2,2001.25,2547.375,2460.875,2395.875,2547.625,2131.625,497.5,2810.75,2204.625,2038.375,35.48,48.39
10.3,2005.375,2555.375,2461.0,2399.75,2548.625,2132.875,498.75,2814.875,2208.75,2042.0,35.48,48.36
10.4,2009.5,2563.25,2461.125,2403.75,2549.625,2134.125,499.75,2819.0,2212.875,2045.5,35.48,48.35
10.5,2013.5,2571.0,2461.375,2407.5,2550.75,2135.375,501.0,2823.0,2216.875,2048.875,35.49,48.36
10.6,2017.625,2578.625,2461.5,2411.125,2551.625,2136.625,502.0,2826.875,2220.75,2052.25,35.49,48.34
10.7,2021.625,2586.125,2461.75,2414.875,2552.625,2137.75,503.125,2830.625,2224.625,2055.625,35.48,48.27
