time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
6.9,1811.25,1701.0,1653.875,2360.25,2140.75,1916.0,780.875,2769.875,2516.375,2204.5,30.37,48.05
7.0,1819.0,1713.125,1654.5,2367.25,2143.375,1917.0,787.125,2779.25,2526.75,2210.75,30.34,48.13
7.1,1826.5,1724.875,1655.125,2373.875,2145.875,1918.125,793.125,2788.375,2536.875,2216.625,30.36,48.18
7.2,1833.75,1736.625,1655.75,2380.25,2148.125,1919.0,799.125,2797.0,2546.625,2222.25,30.38,48.29
7.3,1840.875,1748.375,1656.375,2386.5,2150.375,1919.75,804.875,2805.375,2556.25,2227.625,30.38,48.31
7.4,1847.625,1759.75,1656.75,2392.375,2152.5,1920.75,810.625,2813.625,2565.75,2232.625,30.38,48.39
7.5,1854.125,1771.125,1657.375,2398.0,2154.375,1921.5,816.125,2821.375,2574.875,2237.625,30.36,48.4
7.6,1860.5,1782.5,1657.625,2403.5,2156.25,1922.125,821.5,2829.0,2584.0,2242.375,30.38,48.48
7.7,1866.625,1793.5,1658.0,2408.75,2158.125,1922.875,826.875,2836.25,2593.0,2246.875,30.37,48.48
7.8,1872.625,1804.5,1658.375,2413.75,2159.75,1923.625,832.0,2843.25,2601.625,2251.25,30.4,48.58
7.9,1878.25,1815.5,1658.625,2418.75,2161.375,1924.25,837.125,2850.125,2610.125,2255.375,30.37,48.68
8.0,1883.75,1826.25,1658.75,2423.375,2162.875,1924.875,842.0,2856.625,2618.5,2259.25,30.38,48.67
8.1,1889.125,1836.75,1659.125,2427.875,2164.375,1925.5,846.875,2863.0,2626.75,2263.125,30.41,48.75
8.2,1894.25,1847.5,1659.25,2432.375,2165.875,1926.0,851.625,2869.125,2634.875,2266.875,30.41,48.77
8.3,1899.0,1857.875,1659.25,2436.5,2167.25,1926.5,856.25,2875.0,2642.625,2270.375,30.4,48.8
8.4,1903.875,1868.125,1659.5,2440.625,2168.625,1927.125,860.875,2880.75,2650.625,2273.625,30.37,48.9
8.5,1908.5,1878.625,1659.5,2444.5,2169.875,1927.5,865.125,2886.25,2658.25,2277.125,30.38,48.91
8.6,1912.875,1888.625,1659.625,2448.375,2171.125,1928.0,869.625,2891.625,2665.75,2280.25,30.41,48.98
8.7,1917.25,1898.5,1659.75,2452.0,2172.25,1928.625,873.625,2896.75,2673.25,2283.25,30.38,49.01
8.8,1921.375,1908.625,1659.75,2455.5,2173.375,1929.0,877.875,2901.875,2680.625,2286.375,30.36,49.02
8.9,1925.375,1918.375,1659.75,2459.0,2174.5,1929.375,881.875,2906.75,2687.75,2289.125,30.38,49.06
9.0,1929.25,1928.0,1659.75,2462.375,2175.5,1930.0,885.875,2911.5,2694.875,2291.875,30.38,49.11
9.1,1933.125,1937.625,1659.75,2465.625,2176.625,1930.375,889.625,2916.125,2701.875,2294.75,30.37,49.17
9.2,1936.625,1947.0,1659.625,2468.75,2177.625,1930.75,893.5,2920.625,2708.625,2297.375,30.4,49.21
9.3,1940.125,1956.375,1659.625,2471.625,2178.625,1931.25,897.375,2925.0,2715.5,2299.875,30.38,49.25
9.4,1943.625,1965.625,1659.75,2474.625,2179.625,1931.75,900.875,2929.25,2722.125,2302.5,30.4,49.26
9.5,1946.875,1974.75,1659.625,2477.5,2180.625,1932.0,904.5,2933.375,2728.5,2305.0,30.4,49.33
9.6,1950.125,1983.75,1659.5,2480.25,2181.625,1932.5,907.875,2937.375,2735.0,2307.25,30.4,49.37
9.7,1953.25,1992.5,1659.625,2482.875,2182.5,1933.0,911.25,2941.25,2741.25,2309.625,30.4,49.38
9.8,1956.125,2001.25,1659.5,2485.625,2183.5,1933.375,914.75,2945.125,2747.375,2311.875,30.41,49.48
9.9,1959.125,2009.875,1659.375,2488.125,2184.375,1933.75,917.875,2948.75,2753.5,2314.0,30.38,49.52
10.0,1962.0,2018.25,1659.375,2490.625,2185.125,1934.25,921.125,2952.375,2759.5,2316.25,30.4,49.53
10.1,1964.75,2026.625,1659.25,2493.0,2186.125,1934.5,924.125,2955.875,2765.375,2318.5,30.38,49.54
10.2,1967.375,2034.875,1659.25,2495.375,2187.0,1934.875,927.25,2959.375,2771.25,2320.375,30.43,49.62
10.3,1970.125,2042.875,1659.25,2497.75,2187.75,1935.375,930.375,2962.625,2776.875,2322.5,30.38,49.62
10.4,1972.625,2050.875,1659.125,2500.0,2188.625,1935.625,933.375,2966.0,2782.375,2324.5,30.4,49.63
10.5,1975.125,2058.625,1659.125,2502.125,2189.375,1936.0,936.25,2969.25,2787.875,2326.375,30.38,49.74
10.6,1977.625,2066.375,1659.125,2504.25,2190.125,1936.5,939.0,2972.25,2793.25,2328.25,30.38,49.73
10.7,1980.0,2074.0,1659.125,2506.375,2190.875,1936.75,941.875,2975.375,2798.375,2330.25,30.37,49.73
10.8,1982.25,2081.5,1659.0,2508.5,2191.75,1937.125,944.75,2978.375,2803.75,2331.875,30.38,49.81
10.9,1984.625,2088.75,1659.0,2510.5,2192.5,1937.5,947.5,2981.375,2808.75,2333.75,30.38,49.79
11.0,1986.875,2095.875,1659.0,2512.5,2193.25,1937.75,950.25,2984.25,2813.625,2335.625,30.4,49.83
11.1,1989.0,2103.0,1658.875,2514.5,2194.0,1938.125,952.75,2987.25,2818.5,2337.375,30.37,49.87
11.2,1991.125,2109.875,1658.875,2516.25,2194.625,1938.5,955.5,2990.0,2823.25,2339.0,30.41,49.85
11.3,1993.375,2116.75,1659.0,2518.25,2195.375,1938.75,958.0,2992.75,2828.0,2340.75,30.4,49.94
11.4,1995.375,2123.625,1658.875,2520.125,2196.125,1939.0,960.25,2995.5,2832.625,2342.5,30.37,49.94
11.5,1997.375,2130.125,1658.875,2521.875,2196.75,1939.375,962.875,2998.125,2837.125,2344.0,30.4,49.97
11.6,1999.5,2136.625,1659.0,2523.625,2197.5,1939.75,965.375,3000.75,2841.625,2345.75,30.41,50.01
11.7,2001.375,2143.25,1659.0,2525.5,2198.125,1940.0,967.75,3003.375,2845.875,2347.375,30.38,49.98
11.8,2003.25,2149.375,1658.875,2527.125,2198.875,1940.375,970.25,3005.875,2850.25,2348.875,30.4,50.06
11.9,2005.375,2155.5,1659.125,2528.75,2199.375,1940.75,972.625,3008.375,2854.375,2350.5,30.38,50.05
12.0,2007.125,2161.75,1659.125,2530.375,2200.125,1941.0,974.75,3010.75,2858.375,2352.125,30.4,50.06
12.1,2009.0,2167.75,1659.0,2532.0,2200.75,1941.25,976.75,3013.125,2862.5,2353.625,30.4,50.1
12.2,2010.75,2173.625,1659.25,2533.5,2201.375,1941.625,979.375,3015.5,2866.375,2355.125,30.38,50.15
12.3,2012.625,2179.5,1659.25,2535.125,2202.0,1941.75,981.75,3017.75,2870.125,2356.75,30.4,50.15
12.4,2014.25,2185.125,1659.25,2536.625,2202.625,1942.125,983.875,3020.125,2873.875,2358.125,30.38,50.16
12.5,2016.125,2190.75,1659.375,2538.25,2203.25,1942.5,985.875,3022.375,2877.625,2359.625,30.4,50.21
12.6,2017.75,2196.5,1659.375,2539.75,2203.875,1942.75,988.0,3024.5,2881.25,2361.25,30.4,50.23
12.7,2019.5,2201.875,1659.375,2541.25,2204.5,1943.0,990.25,3026.75,2884.75,2362.625,30.38,50.24
12.8,2021.125,2207.25,1659.625,2542.625,2205.0,1943.375,992.625,3028.75,2888.375,2364.0,30.4,50.24
12.9,2022.75,2212.75,1659.625,2544.125,2205.625,1943.625,994.375,3031.0,2891.625,2365.5,30.41,50.23
13.0,2024.375,2218.0,1659.75,2545.625,2206.125,1944.0,996.25,3033.0,2895.125,2366.875,30.43,50.29
13.1,2026.0,2223.125,1659.75,2546.875,2206.75,1944.25,998.375,3035.0,2898.5,2368.25,30.38,50.32
13.2,2027.625,2228.125,1659.875,2548.375,2207.125,1944.5,1000.625,3037.0,2901.625,2369.75,30.4,50.35
13.3,2029.125,2233.125,1659.875,2549.75,2207.75,1944.75,1002.625,3039.0,2904.75,2371.125,30.41,50.37
13.4,2030.75,2238.0,1660.125,2551.0,2208.25,1945.125,1004.25,3040.875,2907.875,2372.375,30.37,50.36
13.5,2032.375,2242.875,1660.25,2552.375,2208.75,1945.25,1006.25,3042.875,2911.0,2373.875,30.38,50.39
13.6,2033.75,2247.625,1660.25,2553.75,2209.25,1945.5,1008.5,3044.75,2913.875,2375.25,30.37,50.41
13.7,2035.25,2252.25,1660.5,2554.875,2209.875,1945.75,1010.25,3046.625,2916.875,2376.5,30.43,50.42
13.8,2036.75,2256.875,1660.625,2556.125,2210.25,1946.125,1012.125,3048.5,2919.75,2377.875,30.43,50.44
13.9,2038.25,2261.375,1660.75,2557.375,2210.75,1946.25,1014.0,3050.375,2922.5,2379.125,30.41,50.42
14.0,2039.625,2265.75,1660.75,2558.625,2211.25,1946.5,1015.75,3052.125,2925.5,2380.25,30.4,50.44
14.1,2041.25,2270.125,1661.0,2559.875,2211.75,1946.875,1017.5,3053.875,2928.125,2381.625,30.4,50.49
14.2,2042.5,2274.5,1661.125,2561.125,2212.25,1947.125,1019.625,3055.625,2930.875,2383.0,30.41,50.49
14.3,2043.875,2278.625,1661.25,2562.25,2212.75,1947.375,1021.5,3057.375,2933.5,2384.125,30.4,50.54
14.4,2045.375,2282.625,1661.5,2563.375,2213.125,1947.625,1023.0,3059.125,2936.125,2385.375,30.4,50.55
14.5,2046.625,2286.75,1661.625,2564.625,2213.625,1947.875,1024.75,3060.75,2938.625,2386.875,30.4,50.52
14.6,2048.0,2290.75,1661.75,2565.75,2214.125,1948.125,1026.5,3062.5,2941.125,2388.0,30.38,50.55
14.7,2049.375,2294.625,1661.875,2567.0,2214.625,1948.375,1028.25,3064.125,2943.5,2389.125,30.37,50.56
14.8,2050.75,2298.5,1662.125,2568.125,2215.0,1948.625,1030.125,3065.75,2946.0,2390.5,30.41,50.58
14.9,2052.0,2302.25,1662.25,2569.25,2215.375,1948.875,1031.75,3067.375,2948.375,2391.625,30.38,50.62
15.0,2053.375,2305.875,1662.375,2570.25,2215.875,1949.25,1033.25,3069.0,2950.75,2392.75,30.41,50.61
15.1,2054.75,2309.5,1662.625,2571.375,2216.25,1949.375,1035.125,3070.625,2953.0,2394.125,30.38,50.63
15.2,2056.0,2313.125,1662.625,2572.5,2216.625,1949.625,1036.75,3072.25,2955.25,2395.25,30.37,50.65
15.3,2057.25,2316.625,1662.875,2573.5,2217.0,1949.875,1038.25,3073.75,2957.5,2396.25,30.4,50.61
15.4,2058.625,2320.0,1663.125,2574.625,2217.375,1950.125,1039.75,3075.25,2959.625,2397.5,30.4,50.62
15.5,2059.75,2323.625,1663.25,2575.75,2217.75,1950.25,1041.625,3076.75,2961.75,2398.625,30.41,50.66
15.6,2061.0,2326.75,1663.375,2576.75,2218.125,1950.5,1043.25,3078.25,2963.875,2399.625,30.4,50.67
15.7,2062.375,2330.125,1663.625,2577.75,2218.375,1950.75,1044.875,3079.625,2965.875,2400.875,30.38,50.67
15.8,2063.5,2333.5,1663.75,2578.75,2218.75,1950.875,1046.375,3081.0,2967.875,2402.0,30.4,50.67
15.9,2064.75,2336.625,1664.0,2579.875,2219.125,1951.125,1047.875,3082.375,2969.875,2402.875,30.4,50.73
16.0,2066.0,2339.75,1664.25,2580.875,2219.5,1951.5,1049.625,3083.75,2971.875,2404.0,30.41,50.71
16.1,2067.125,2343.0,1664.375,2581.75,2219.875,1951.625,1051.125,3085.25,2973.75,2405.125,30.4,50.76
16.2,2068.375,2346.0,1664.5,2582.75,2220.25,1951.75,1052.375,3086.5,2975.75,2406.125,30.41,50.72
16.3,2069.5,2348.875,1664.75,2583.625,2220.5,1952.125,1053.875,3087.875,2977.625,2407.125,30.38,50.73
16.4,2070.75,2351.875,1664.875,2584.75,2220.875,1952.25,1055.625,3089.25,2979.375,2408.25,30.38,50.75
16.5,2071.875,2354.875,1665.125,2585.625,2221.25,1952.375,1057.0,3090.5,2981.25,2409.125,30.4,50.78
16.6,2073.0,2357.5,1665.25,2586.5,2221.5,1952.75,1058.5,3091.75,2983.125,2410.0,30.4,50.78
16.7,2074.125,2360.5,1665.5,2587.5,2221.75,1952.75,1059.875,3093.0,2984.75,2411.25,30.41,50.77
16.8,2075.25,2363.25,1665.625,2588.5,2222.125,1953.0,1061.375,3094.375,2986.625,2412.125,30.41,50.79
16.9,2076.375,2365.75,1665.875,2589.375,2222.5,1953.25,1063.125,3095.625,2988.375,2413.125,30.4,50.8
17.0,2077.5,2368.5,1666.125,2590.25,2222.75,1953.375,1064.375,3096.875,2990.0,2414.25,30.4,50.81
17.1,2078.5,2371.125,1666.25,2591.25,2223.125,1953.5,1065.75,3098.125,2991.625,2415.25,30.41,50.81
17.2,2079.75,2373.625,1666.5,2592.0,2223.375,1953.875,1067.125,3099.375,2993.375,2416.125,30.38,50.83
17.3,2080.75,2376.25,1666.75,2592.875,2223.75,1954.0,1068.875,3100.5,2994.875,2417.25,30.41,50.85
17.4,2081.75,2378.75,1666.875,2593.875,2224.0,1954.125,1070.0,3101.75,2996.5,2418.125,30.41,50.84
17.5,2082.875,2381.125,1667.125,2594.625,2224.25,1954.375,1071.25,3102.875,2998.125,2419.0,30.43,50.81
17.6,2084.0,2383.375,1667.25,2595.5,2224.625,1954.5,1072.5,3104.0,2999.625,2420.0,30.4,50.83
17.7,2085.0,2385.875,1667.5,2596.375,2225.0,1954.625,1074.125,3105.125,3001.125,2421.0,30.38,50.86
17.8,2086.0,2388.25,1667.625,2597.25,2225.25,1954.875,1075.625,3106.375,3002.75,2421.875,30.38,50.89
17.9,2087.125,2390.5,1668.0,2598.0,2225.625,1955.125,1076.625,3107.375,3004.125,2422.875,30.4,50.92
18.0,2088.125,2392.875,1668.125,2598.875,2225.875,1955.125,1077.875,3108.625,3005.625,2423.875,30.4,50.87
18.1,2089.125,2395.125,1668.25,2599.625,2226.125,1955.375,1079.125,3109.75,3007.125,2424.625,30.37,50.87
18.2,2090.125,2397.25,1668.5,2600.375,2226.375,1955.5,1080.875,3110.875,3008.625,2425.625,30.4,50.87
18.3,2091.0,2399.5,1668.75,2601.125,2226.625,1955.625,1082.0,3112.0,3010.0,2426.625,30.38,50.94
18.4,2092.0,2401.625,1668.875,2601.875,2226.875,1955.875,1083.125,3113.125,3011.375,2427.375,30.4,50.88
18.5,2093.0,2403.625,1669.25,2602.625,2227.125,1956.0,1084.125,3114.125,3012.875,2428.25,30.4,50.92
18.6,2094.0,2405.875,1669.375,2603.5,2227.25,1956.125,1085.75,3115.25,3014.125,2429.25,30.4,50.92
18.7,2094.875,2408.0,1669.5,2604.25,2227.625,1956.25,1087.125,3116.25,3015.5,2430.125,30.38,50.92
18.8,2095.75,2409.875,1669.75,2605.0,2227.75,1956.5,1088.0,3117.25,3016.75,2430.875,30.4,50.98
18.9,2096.75,2412.0,1670.0,2605.75,2228.0,1956.625,1089.125,3118.25,3018.0,2431.875,30.38,50.94
19.0,2097.625,2414.0,1670.125,2606.5,2228.25,1956.75,1090.625,3119.25,3019.375,2432.75,30.38,50.97
19.1,2098.5,2415.75,1670.375,2607.125,2228.5,1957.0,1092.0,3120.25,3020.625,2433.5,30.4,50.91
19.2,2099.375,2417.75,1670.625,2607.875,2228.75,1957.125,1093.0,3121.25,3021.875,2434.375,30.38,51.0
19.3,2100.25,2419.75,1670.75,2608.625,2229.0,1957.25,1094.0,3122.25,3023.125,2435.25,30.4,51.0
19.4,2101.25,2421.5,1671.0,2609.25,2229.25,1957.5,1095.25,3123.25,3024.375,2436.0,30.4,50.98
19.5,2102.125,2423.5,1671.25,2610.0,2229.375,1957.625,1096.625,3124.25,3025.5,2436.875,30.38,50.97
19.6,2103.0,2425.25,1671.5,2610.75,2229.625,1957.625,1097.875,3125.25,3026.75,2437.75,30.44,50.99
19.7,2103.875,2427.0,1671.625,2611.375,2229.875,1957.875,1098.75,3126.125,3028.0,2438.375,30.4,51.02
19.8,2104.75,2428.75,1671.875,2612.0,2230.125,1958.125,1100.0,3127.0,3029.125,2439.375,30.41,50.99
19.9,2105.5,2430.5,1672.0,2612.75,2230.5,1958.25,1101.25,3128.0,3030.25,2440.25,30.4,51.02
20.0,2106.375,2432.25,1672.25,2613.375,2230.625,1958.375,1102.625,3129.0,3031.375,2441.0,30.38,51.03
20.1,2107.25,2433.875,1672.5,2614.0,2230.875,1958.5,1103.5,3129.875,3032.5,2441.75,30.37,51.01
20.2,2108.125,2435.625,1672.625,2614.75,2231.0,1958.5,1104.625,3130.75,3033.625,2442.625,30.41,50.99
20.3,2108.875,2437.25,1672.75,2615.375,2231.25,1958.75,1105.75,3131.625,3034.625,2443.25,30.43,51.0
20.4,2109.875,2438.75,1673.125,2616.0,2231.5,1958.875,1107.0,3132.5,3035.75,2444.0,30.41,51.06
20.5,2110.625,2440.5,1673.25,2616.75,2231.625,1959.0,1107.875,3133.375,3036.75,2444.875,30.41,51.06
20.6,2111.25,2442.0,1673.375,2617.375,2231.875,1959.125,1108.875,3134.375,3037.75,2445.625,30.41,51.06
20.7,2112.125,2443.625,1673.625,2618.0,2232.0,1959.25,1110.0,3135.125,3038.875,2446.25,30.37,51.04
20.8,2113.0,2445.25,1673.875,2618.625,2232.125,1959.5,1111.25,3136.0,3039.75,2447.125,30.4,51.04
20.9,2113.75,2446.875,1674.0,2619.25,2232.375,1959.625,1112.125,3136.75,3040.875,2447.75,30.4,51.02
21.0,2114.5,2448.125,1674.25,2619.75,2232.375,1959.75,1113.25,3137.625,3041.875,2448.375,30.37,51.07
21.1,2115.375,2449.625,1674.5,2620.375,2232.625,1959.875,1114.25,3138.5,3042.75,2449.25,30.41,51.05
21.2,2116.0,2451.25,1674.625,2621.125,2232.875,1960.0,1115.5,3139.25,3043.625,2450.0,30.4,51.09
21.3,2116.75,2452.625,1674.875,2621.625,2233.0,1960.125,1116.375,3140.125,3044.75,2450.625,30.41,51.11
21.4,2117.625,2454.125,1675.125,2622.125,2233.25,1960.375,1117.375,3140.875,3045.625,2451.375,30.41,51.02
21.5,2118.25,2455.5,1675.25,2622.75,2233.375,1960.375,1118.375,3141.75,3046.625,2452.125,30.4,51.09
21.6,2119.0,2456.875,1675.375,2623.375,2233.625,1960.5,1119.625,3142.5,3047.625,2452.75,30.4,51.1
21.7,2119.75,2458.25,1675.75,2623.875,2233.75,1960.75,1120.625,3143.25,3048.5,2453.5,30.4,51.07
21.8,2120.5,2459.625,1675.875,2624.5,2234.0,1960.75,1121.5,3144.125,3049.375,2454.375,30.38,51.08
21.9,2121.125,2460.875,1676.0,2625.125,2234.125,1960.875,1122.25,3144.875,3050.375,2455.0,30.4,51.06
22.0,2122.0,2462.25,1676.25,2625.625,2234.25,1961.125,1123.5,3145.625,3051.25,2455.625,30.43,51.12
22.1,2122.625,2463.625,1676.5,2626.125,2234.5,1961.25,1124.625,3146.375,3052.125,2456.375,30.4,51.15
22.2,2123.375,2464.875,1676.625,2626.75,2234.625,1961.25,1125.625,3147.25,3053.0,2457.0,30.44,51.17
22.3,2124.125,2466.0,1676.875,2627.125,2234.75,1961.5,1126.25,3147.875,3053.875,2457.625,30.38,51.1
22.4,2124.75,2467.375,1677.125,2627.75,2235.0,1961.625,1127.25,3148.625,3054.625,2458.5,30.4,51.1
22.5,2125.375,2468.75,1677.25,2628.375,2235.125,1961.625,1128.375,3149.375,3055.625,2459.125,30.41,51.11
