time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
4.5,1627.75,1394.875,1653.25,2090.375,2020.0,1825.5,594.375,2327.875,2339.375,1852.625,31.6,50.7
4.6,1632.0,1419.75,1654.125,2098.0,2026.625,1831.875,596.875,2342.25,2365.875,1868.0,31.62,50.67
4.7,1636.75,1445.375,1655.125,2105.875,2033.125,1838.125,600.125,2357.0,2392.125,1883.375,31.6,50.61
4.8,1641.75,1471.25,1656.125,2114.0,2039.75,1844.0,602.875,2372.0,2417.5,1898.5,31.62,50.56
4.9,1646.875,1497.625,1656.875,2122.375,2046.5,1849.625,606.25,2387.5,2442.875,1913.25,31.6,50.52
5.0,1652.5,1524.25,1657.875,2131.0,2053.25,1855.125,609.5,2403.25,2467.5,1927.875,31.62,50.51
5.1,1658.25,1550.75,1658.875,2139.75,2059.75,1860.125,612.875,2419.0,2491.25,1942.125,31.63,50.44
5.2,1664.125,1577.625,1659.75,2148.875,2066.5,1865.0,616.125,2435.375,2514.625,1956.25,31.6,50.4
5.3,1670.5,1604.375,1660.75,2157.875,2073.0,1869.625,619.75,2451.625,2537.5,1970.0,31.6,50.35
5.4,1677.0,1631.125,1661.625,2167.0,2079.5,1874.0,623.125,2468.0,2559.25,1983.375,31.62,50.29
5.5,1683.625,1658.125,1662.5,2176.375,2085.875,1878.0,626.625,2484.375,2580.5,1996.5,31.63,50.26
5.6,1690.5,1684.75,1663.5,2185.75,2092.0,1882.125,630.0,2500.875,2601.25,2009.0,31.59,50.17
5.7,1697.5,1711.125,1664.375,2195.0,2098.0,1885.875,633.75,2517.25,2620.875,2021.375,31.62,50.18
5.8,1704.625,1737.75,1665.25,2204.625,2103.875,1889.5,637.0,2533.75,2640.25,2033.375,31.63,50.12
5.9,1711.875,1763.875,1666.125,2214.0,2109.625,1892.875,641.125,2550.125,2659.0,2045.125,31.62,50.05
6.0,1719.25,1789.5,1667.125,2223.25,2115.125,1896.125,644.625,2566.125,2676.625,2056.375,31.62,50.02
6.1,1726.75,1815.0,1668.0,2232.75,2120.375,1899.125,648.75,2582.25,2694.0,2067.5,31.6,49.95
