time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,1727.25,1457.25,1864.125,2166.5,2014.125,1777.875,607.125,2354.375,2334.75,1762.375,34.45,50.78
0.1,1727.25,1457.5,1864.125,2166.625,2014.125,1777.75,607.0,2354.5,2334.75,1762.375,34.46,50.78
0.2,1727.25,1457.625,1864.125,2166.625,2014.25,1777.625,606.875,2354.625,2334.875,1762.375,34.48,50.81
0.3,1727.375,1457.75,1864.125,2166.75,2014.125,1777.625,606.75,2354.75,2335.0,1762.375,34.46,50.8
0.4,1727.375,1458.0,1864.125,2166.75,2014.125,1777.5,606.75,2354.875,2334.875,1762.375,34.49,50.8
0.5,1727.375,1458.25,1864.0,2166.75,2014.125,1777.375,606.75,2355.0,2335.0,1762.25,34.48,50.76
0.6,1727.5,1458.25,1864.125,2166.75,2014.125,1777.5,606.625,2355.0,2335.0,1762.25,34.46,50.74
0.7,1727.375,1458.375,1864.125,2166.75,2014.125,1777.25,606.625,2355.125,2335.0,1762.25,34.49,50.8
0.8,1727.375,1458.625,1864.0,2166.875,2014.125,1777.125,606.5,2355.25,2335.0,1762.0,34.49,50.73
0.9,1727.5,1458.625,1864.125,2166.75,2014.0,1777.125,606.375,2355.375,2335.125,1762.0,34.48,50.74
1.0,1727.5,1458.75,1864.125,2166.875,2014.0,1777.0,606.25,2355.375,2335.0,1762.0,34.49,50.78
1.1,1727.375,1458.875,1864.125,2166.875,2014.0,1776.875,606.125,2355.5,2335.125,1761.75,34.46,50.78
1.2,1727.5,1458.875,1864.125,2166.75,2013.875,1776.875,606.0,2355.5,2335.125,1761.75,34.49,50.76
1.3,1727.5,1459.0,1864.125,2166.75,2013.75,1776.75,605.875,2355.625,2335.0,1761.75,34.49,50.75
1.4,1727.5,1459.125,1864.125,2166.875,2013.75,1776.625,605.75,2355.625,2335.0,1761.5,34.5,50.73
1.5,1727.5,1459.125,1864.125,2166.75,2013.75,1776.625,605.875,2355.75,2335.0,1761.5,34.5,50.68
1.6,1727.5,1459.25,1864.125,2166.75,2013.625,1776.5,605.75,2355.75,2335.0,1761.375,34.52,50.72
1.7,1727.5,1459.375,1864.0,2166.75,2013.75,1776.375,605.5,2355.75,2334.875,1761.375,34.49,50.75
1.8,1727.5,1459.25,1864.125,2166.75,2013.625,1776.375,605.375,2355.75,2335.0,1761.25,34.49,50.72
1.9,1727.5,1459.375,1864.125,2166.75,2013.5,1776.375,605.375,2355.875,2334.875,1761.125,34.49,50.66
2.0,1727.5,1459.375,1864.0,2166.625,2013.625,1776.375,605.25,2355.875,2334.875,1761.0,34.52,50.71
2.1,1727.5,1459.375,1864.125,2166.5,2013.375,1776.375,605.25,2355.875,2335.0,1761.0,34.5,50.68
2.2,1727.375,1459.5,1864.0,2166.5,2013.375,1776.375,605.125,2355.875,2334.875,1760.875,34.5,50.7
2.3,1727.375,1459.5,1864.0,2166.375,2013.375,1777.0,605.0,2355.875,2334.875,1760.75,34.5,50.73
2.4,1727.375,1459.5,1864.0,2166.5,2013.25,1779.625,605.0,2355.875,2335.125,1760.75,34.48,50.67
2.5,1727.25,1459.75,1864.0,2167.0,2013.375,1785.0,604.875,2356.125,2335.5,1760.875,34.5,50.67
2.6,1727.25,1460.25,1863.875,2168.625,2013.75,1793.375,605.0,2356.75,2336.625,1761.625,34.49,50.64
2.7,1727.25,1461.25,1863.875,2171.125,2014.5,1804.125,605.25,2358.25,2338.25,1764.125,34.5,50.63
2.8,1727.25,1463.0,1864.0,2174.875,2016.125,1816.375,606.0,2361.5,2340.25,1769.5,34.48,50.63
2.9,1727.375,1465.375,1863.875,2179.75,2018.375,1830.0,607.5,2366.75,2342.75,1778.375,34.5,50.67
3.0,1728.0,1468.25,1864.125,2185.75,2021.875,1844.75,609.625,2374.125,2345.875,1791.25,34.5,50.67
3.1,1728.875,1472.125,1864.375,2193.125,2026.5,1859.875,612.5,2383.875,2349.625,1807.75,34.49,50.67
3.2,1730.375,1476.25,1864.875,2201.625,2032.5,1874.875,616.25,2395.25,2353.875,1827.0,34.5,50.63
3.3,1732.5,1481.0,1865.5,2211.0,2039.5,1890.125,620.625,2408.75,2359.125,1848.75,34.5,50.61
3.4,1735.375,1486.375,1866.375,2221.5,2047.625,1904.875,625.875,2423.75,2364.625,1872.25,34.5,50.63
3.5,1738.75,1492.0,1867.375,2232.75,2056.5,1918.75,631.75,2440.0,2371.0,1896.625,34.5,50.62
3.6,1743.25,1498.0,1868.625,2244.75,2066.125,1932.25,638.0,2457.75,2377.875,1922.0,34.5,50.62
3.7,1748.5,1504.625,1870.0,2257.75,2076.5,1945.0,644.875,2476.625,2385.0,1947.875,34.49,50.59
3.8,1754.375,1511.375,1871.375,2271.0,2087.0,1956.75,652.25,2496.375,2392.625,1973.625,34.49,50.54
3.9,1761.125,1518.5,1873.0,2284.875,2098.0,1967.875,660.25,2517.0,2400.625,1999.375,34.49,50.59
4.0,1768.75,1526.0,1874.625,2299.25,2109.25,1978.375,668.625,2538.125,2408.75,2024.875,34.52,50.59
4.1,1776.875,1533.875,1876.25,2313.625,2120.25,1987.875,677.25,2559.5,2417.0,2049.375,34.49,50.57
4.2,1785.75,1542.0,1878.125,2328.5,2131.25,1997.0,686.25,2581.25,2425.625,2073.375,34.52,50.53
4.3,1795.375,1550.625,1879.875,2343.375,2142.25,2005.125,695.875,2603.0,2434.25,2096.625,34.5,50.55
4.4,1805.375,1559.5,1881.75,2358.375,2152.875,2012.625,705.75,2624.625,2443.125,2118.625,34.5,50.52
4.5,1816.0,1568.375,1883.625,2373.25,2163.0,2019.5,715.625,2646.125,2452.0,2139.875,34.5,50.5
4.6,1827.0,1577.625,1885.5,2387.875,2172.625,2025.5,725.75,2667.0,2460.625,2159.875,34.5,50.52
4.7,1838.375,1586.875,1887.25,2402.375,2182.0,2031.0,735.875,2687.875,2469.5,2179.0,34.53,50.5
4.8,1850.0,1596.25,1889.125,2416.625,2190.625,2036.0,746.25,2708.125,2478.375,2197.125,34.5,50.49
4.9,1861.875,1605.75,1891.0,2430.5,2198.875,2040.125,756.5,2727.625,2486.875,2214.25,34.5,50.49
5.0,1873.875,1615.5,1892.625,2444.125,2206.625,2044.0,767.125,2746.875,2495.5,2230.25,34.52,50.47
5.1,1886.125,1625.125,1894.375,2457.375,2213.875,2047.375,777.625,2765.375,2504.25,2245.375,34.5,50.47
5.2,1898.25,1635.0,1896.0,2470.125,2220.5,2050.25,787.75,2783.125,2512.5,2259.625,34.52,50.4
5.3,1910.375,1645.0,1897.5,2482.5,2226.875,2052.625,798.25,2800.375,2521.0,2272.75,34.49,50.45
5.4,1922.625,1654.875,1899.0,2494.375,2232.5,2054.625,808.25,2817.0,2529.375,2285.375,34.49,50.43
5.5,1934.375,1664.875,1900.5,2505.75,2237.875,2056.25,818.375,2832.875,2537.625,2297.125,34.5,50.37
5.6,1946.25,1675.0,1901.625,2516.625,2242.75,2057.5,828.25,2848.125,2546.0,2307.875,34.5,50.4
5.7,1957.875,1685.125,1903.0,2527.0,2247.125,2058.5,838.125,2862.625,2554.375,2318.125,34.52,50.42
5.8,1969.125,1695.25,1904.125,2537.0,2251.125,2059.125,847.625,2876.5,2562.5,2327.75,34.49,50.37
5.9,1980.25,1705.625,1905.25,2546.375,2254.875,2059.375,857.0,2889.75,2570.875,2336.5,34.49,50.33
6.0,1991.125,1716.0,1906.25,2555.375,2258.25,2059.625,866.0,2902.375,2579.25,2344.75,34.5,50.37
6.1,2001.5,1726.625,1907.25,2563.875,2261.25,2059.5,874.875,2914.25,2587.375,2352.375,34.5,50.37
6.2,2011.75,1737.25,1908.0,2572.0,2264.0,2059.375,883.625,2925.75,2595.875,2359.375,34.52,50.38
6.3,2021.625,1748.125,1908.875,2579.625,2266.375,2059.0,892.0,2936.625,2604.375,2366.0,34.5,50.32
6.4,2031.0,1759.125,1909.625,2586.75,2268.5,2058.5,900.0,2946.875,2612.875,2372.25,34.49,50.33
6.5,2040.0,1770.25,1910.125,2593.625,2270.375,2057.75,907.875,2956.625,2621.375,2377.875,34.48,50.33
6.6,2048.875,1781.375,1910.875,2600.0,2272.0,2057.0,915.5,2966.0,2630.0,2383.0,34.49,50.3
6.7,2057.125,1792.75,1911.375,2606.0,2273.5,2056.125,922.75,2974.75,2638.5,2388.0,34.52,50.28
6.8,2065.125,1804.25,1911.875,2611.75,2274.75,2055.25,929.75,2983.125,2647.375,2392.375,34.5,50.32
6.9,2072.75,1815.875,1912.25,2617.0,2275.75,2054.25,936.625,2991.0,2656.125,2396.5,34.49,50.28
7.0,2080.0,1827.75,1912.625,2622.0,2276.75,2053.125,943.125,2998.5,2664.75,2400.25,34.49,50.28
7.1,2086.875,1840.0,1913.0,2626.75,2277.5,2052.0,949.375,3005.75,2673.75,2403.625,34.52,50.26
7.2,2093.625,1852.125,1913.25,2631.125,2278.125,2051.0,955.5,3012.5,2682.625,2406.875,34.53,50.29
7.3,2099.875,1864.625,1913.5,2635.25,2278.625,2049.75,961.25,3019.0,2691.5,2409.75,34.5,50.21
7.4,2105.75,1877.125,1913.5,2639.125,2279.0,2048.625,966.625,3025.125,2700.5,2412.375,34.5,50.22
7.5,2111.375,1889.5,1913.875,2642.75,2279.375,2047.5,971.875,3030.75,2709.25,2414.75,34.5,50.23
7.6,2116.75,1902.0,1913.875,2646.125,2279.625,2046.25,977.0,3036.375,2718.125,2417.125,34.52,50.25
7.7,2121.875,1914.375,1913.875,2649.375,2279.75,2045.0,981.75,3041.625,2727.125,2419.0,34.5,50.2
7.8,2126.5,1926.75,1914.0,2652.25,2279.75,2044.0,986.125,3046.5,2735.75,2420.875,34.52,50.21
7.9,2131.125,1939.375,1914.0,2655.125,2279.875,2042.75,990.625,3051.25,2744.625,2422.625,34.5,50.22
8.0,2135.25,1952.0,1913.875,2657.75,2279.75,2041.625,994.625,3055.75,2753.5,2424.0,34.5,50.21
8.1,2139.375,1964.5,1914.0,2660.0,2279.625,2040.5,998.625,3060.0,2762.25,2425.375,34.49,50.18
8.2,2143.125,1977.375,1913.875,2662.375,2279.5,2039.25,1002.25,3064.125,2770.875,2426.75,34.5,50.16
8.3,2146.75,1990.25,1913.75,2664.375,2279.375,2038.25,1005.625,3067.875,2779.625,2427.75,34.5,50.2
8.4,2150.125,2002.875,1913.75,2666.375,2279.0,2037.125,1008.875,3071.625,2788.125,2428.75,34.52,50.17
8.5,2153.25,2015.875,1913.625,2668.25,2278.75,2036.125,1012.25,3075.125,2796.625,2429.75,34.52,50.19
8.6,2156.25,2028.75,1913.375,2669.875,2278.5,2035.125,1015.0,3078.5,2805.125,2430.25,34.52,50.2
8.7,2159.125,2041.375,1913.25,2671.5,2278.25,2034.0,1017.75,3081.625,2813.375,2431.0,34.52,50.16
8.8,2161.625,2054.375,1913.125,2673.125,2278.0,2032.875,1020.5,3084.75,2821.5,2431.75,34.5,50.16
8.9,2164.125,2067.125,1912.875,2674.375,2277.625,2032.125,1022.75,3087.75,2829.75,2432.0,34.49,50.13
9.0,2166.5,2079.75,1912.75,2675.625,2277.25,2031.25,1025.125,3090.5,2837.5,2432.5,34.5,50.15
9.1,2168.75,2092.5,1912.625,2676.875,2276.875,2030.25,1027.375,3093.25,2845.25,2432.875,34.52,50.12
9.2,2170.75,2104.875,1912.375,2678.0,2276.5,2029.375,1029.25,3095.875,2853.125,2433.0,34.5,50.11
9.3,2172.75,2117.0,1912.25,2679.0,2276.125,2028.5,1031.25,3098.375,2860.625,2433.25,34.53,50.15
9.4,2174.625,2129.25,1912.125,2680.0,2275.75,2027.625,1033.125,3100.75,2868.0,2433.5,34.52,50.1
9.5,2176.25,2141.25,1911.875,2680.875,2275.375,2026.875,1034.75,3103.125,2875.5,2433.5,34.53,50.11
9.6,2177.875,2153.0,1911.75,2681.625,2275.0,2026.125,1036.125,3105.375,2882.625,2433.625,34.49,50.1
9.7,2179.375,2165.0,1911.375,2682.5,2274.75,2025.25,1037.875,3107.625,2889.75,2433.625,34.5,50.08
9.8,2180.875,2176.5,1911.25,2683.25,2274.375,2024.625,1039.0,3109.625,2896.75,2433.5,34.52,50.1
9.9,2182.25,2187.875,1911.125,2683.75,2274.0,2023.875,1040.375,3111.625,2903.5,2433.5,34.5,50.09
10.0,2183.5,2199.25,1910.875,2684.5,2273.625,2023.125,1041.625,3113.625,2910.125,2433.5,34.55,50.09
10.1,2184.75,2210.375,1910.75,2685.125,2273.375,2022.5,1042.75,3115.5,2916.75,2433.375,34.52,50.1
10.2,2185.875,2221.25,1910.625,2685.625,2273.0,2022.0,1043.625,3117.25,2923.125,2433.25,34.52,50.1
10.3,2186.875,2232.25,1910.375,2686.125,2272.75,2021.25,1044.625,3119.125,2929.375,2433.125,34.52,50.08
10.4,2187.875,2242.875,1910.125,2686.625,2272.375,2020.75,1045.375,3120.75,2935.625,2432.75,34.5,50.07
10.5,2189.0,2253.375,1910.125,2687.0,2272.125,2020.125,1046.25,3122.5,2941.5,2432.75,34.52,50.07
10.6,2189.75,2263.75,1909.875,2687.625,2271.875,2019.625,1047.0,3124.25,2947.5,2432.5,34.52,50.06
10.7,2190.75,2273.75,1909.625,2688.0,2271.5,2019.125,1047.625,3125.875,2953.25,2432.125,34.5,50.07
10.8,2191.625,2283.75,1909.75,2688.375,2271.25,2018.625,1048.25,3127.375,2958.875,2432.125,34.49,50.05
10.9,2192.25,2293.625,1909.5,2688.75,2271.0,2018.125,1048.75,3128.875,2964.375,2431.875,34.52,50.06
11.0,2193.0,2303.0,1909.25,2689.125,2270.75,2017.75,1049.375,3130.375,2969.75,2431.625,34.52,50.03
11.1,2193.75,2312.5,1909.25,2689.375,2270.5,2017.375,1049.625,3131.875,2975.0,2431.625,34.5,50.04
11.2,2194.375,2321.75,1909.125,2689.75,2270.25,2016.875,1050.25,3133.375,2980.25,2431.375,34.52,50.02
11.3,2195.125,2330.75,1909.0,2690.125,2270.125,2016.5,1050.5,3134.625,2985.25,2431.0,34.52,50.03
11.4,2195.75,2339.75,1909.0,2690.375,2269.875,2016.125,1050.75,3136.0,2990.25,2430.875,34.52,50.07
11.5,2196.375,2348.5,1908.75,2690.75,2269.75,2015.75,1051.125,3137.375,2995.125,2430.75,34.52,50.06
11.6,2196.875,2357.0,1908.75,2691.0,2269.625,2015.5,1051.375,3138.75,2999.875,2430.375,34.5,49.99
11.7,2197.5,2365.375,1908.75,2691.25,2269.375,2015.125,1051.375,3140.0,3004.5,2430.25,34.52,50.05
11.8,2198.0,2373.75,1908.5,2691.5,2269.25,2014.75,1051.75,3141.375,3009.125,2430.125,34.5,50.02
11.9,2198.5,2381.75,1908.5,2691.75,2269.0,2014.375,1051.875,3142.625,3013.625,2429.75,34.48,49.99
12.0,2199.125,2389.75,1908.5,2692.0,2268.875,2014.125,1051.875,3143.75,3017.875,2429.75,34.5,50.01
12.1,2199.625,2397.75,1908.375,2692.375,2268.875,2013.875,1052.0,3145.125,3022.25,2429.5,34.5,50.02
12.2,2200.125,2405.25,1908.375,2692.5,2268.625,2013.75,1052.125,3146.375,3026.375,2429.25,34.49,50.0
12.3,2200.625,2413.0,1908.375,2692.75,2268.5,2013.625,1052.125,3147.5,3030.5,2429.25,34.52,49.98
12.4,2201.0,2420.375,1908.25,2693.125,2268.5,2013.375,1052.25,3148.75,3034.375,2429.125,34.5,49.98
12.5,2201.5,2427.5,1908.25,2693.25,2268.375,2013.25,1052.0,3149.875,3038.375,2428.875,34.5,50.01
12.6,2202.0,2434.75,1908.25,2693.5,2268.25,2013.0,1052.125,3151.0,3042.125,2428.875,34.5,49.99
12.7,2202.375,2441.875,1908.125,2693.75,2268.375,2012.875,1052.25,3152.125,3045.875,2428.625,34.49,49.99
