time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,1540.125,1316.25,1666.5,1963.5,1989.0,1731.75,492.75,2156.5,2073.5,1658.25,34.79,41.72
0.1,1540.0,1316.375,1666.375,1963.5,1989.0,1731.75,492.75,2156.625,2073.5,1658.375,34.79,41.7
0.2,1540.125,1316.5,1666.375,1963.5,1989.0,1731.75,492.875,2156.625,2073.625,1658.5,34.79,41.69
0.3,1540.125,1316.75,1666.5,1963.5,1989.0,1731.75,492.875,2156.625,2073.625,1658.625,34.77,41.72
0.4,1540.125,1317.0,1666.375,1963.5,1989.0,1731.75,492.75,2156.75,2073.625,1658.625,34.76,41.69
0.5,1540.25,1317.0,1666.375,1963.5,1989.0,1731.75,492.75,2156.875,2073.75,1658.625,34.82,41.71
0.6,1540.25,1317.25,1666.375,1963.625,1989.0,1731.625,492.75,2156.875,2073.75,1658.75,34.77,41.66
0.7,1540.25,1317.375,1666.375,1963.625,1989.0,1731.625,492.75,2157.0,2073.75,1658.625,34.8,41.69
0.8,1540.25,1317.5,1666.375,1963.625,1989.0,1731.625,492.75,2157.0,2073.875,1658.75,34.8,41.68
0.9,1540.25,1317.625,1666.375,1963.75,1989.0,1731.625,492.75,2157.125,2073.75,1658.75,34.8,41.7
1.0,1540.25,1317.75,1666.25,1963.75,1989.0,1731.625,492.75,2157.125,2073.875,1658.625,34.8,41.65
1.1,1540.375,1317.875,1666.375,1963.625,1989.0,1731.625,492.75,2157.25,2073.75,1658.625,34.82,41.68
1.2,1540.375,1318.125,1666.25,1963.75,1989.0,1731.625,492.75,2157.25,2073.75,1658.625,34.79,41.63
1.3,1540.375,1318.125,1666.25,1963.75,1989.0,1731.75,492.75,2157.25,2073.75,1658.5,34.8,41.68
1.4,1540.375,1318.25,1666.375,1963.75,1989.0,1731.75,492.75,2157.375,2073.75,1658.625,34.79,41.63
1.5,1540.5,1318.375,1666.25,1963.875,1989.0,1731.75,492.75,2157.375,2073.75,1658.5,34.79,41.65
1.6,1540.375,1318.5,1666.25,1963.75,1989.0,1731.75,492.75,2157.5,2073.75,1658.5,34.79,41.69
1.7,1540.5,1318.625,1666.375,1963.75,1989.0,1731.75,492.625,2157.5,2073.75,1658.5,34.8,41.64
1.8,1540.5,1318.75,1666.25,1963.875,1989.0,1731.75,492.75,2157.5,2073.625,1658.5,34.82,41.61
1.9,1540.5,1318.75,1666.25,1963.875,1988.875,1731.875,492.625,2157.5,2073.625,1658.375,34.8,41.65
2.0,1540.625,1319.0,1666.25,1963.875,1989.0,1731.75,492.625,2157.5,2073.625,1658.375,34.8,41.69
2.1,1540.5,1319.0,1666.125,1963.875,1989.0,1731.875,492.5,2157.5,2073.75,1658.375,34.82,41.65
2.2,1540.625,1319.0,1666.125,1963.75,1988.875,1732.125,492.625,2157.5,2073.75,1658.375,34.8,41.68
2.3,1540.5,1319.125,1666.125,1963.75,1988.875,1732.125,492.625,2157.5,2073.625,1658.375,34.8,41.65
2.4,1540.5,1319.125,1666.0,1963.75,1988.875,1732.375,492.625,2157.625,2073.625,1658.25,34.8,41.64
2.5,1540.5,1319.0,1666.0,1963.75,1988.875,1732.875,492.75,2157.5,2073.625,1658.25,34.8,41.72
2.6,1540.5,1319.25,1666.0,1963.75,1988.875,1733.375,492.75,2157.625,2073.625,1658.125,34.8,41.69
2.7,1540.5,1319.25,1665.875,1963.875,1988.875,1734.5,492.75,2157.625,2074.0,1658.125,34.8,41.68
2.8,1540.625,1319.5,1665.875,1964.0,1988.875,1735.75,492.75,2157.75,2074.625,1658.375,34.83,41.65
2.9,1540.5,1320.25,1665.75,1964.375,1989.0,1737.375,492.875,2158.125,2075.5,1659.125,34.79,41.63
3.0,1540.5,1321.25,1665.75,1964.75,1989.25,1739.5,493.0,2158.75,2077.0,1660.375,34.8,41.65
3.1,1540.625,1322.75,1665.875,1965.25,1989.625,1741.875,493.25,2159.625,2079.0,1662.5,34.8,41.68
3.2,1540.75,1324.75,1665.875,1965.875,1990.25,1744.625,493.5,2160.875,2081.75,1665.125,34.82,41.69
3.3,1540.875,1327.25,1665.875,1966.625,1991.0,1747.75,493.75,2162.5,2085.625,1668.5,34.82,41.71
3.4,1541.125,1330.375,1666.0,1967.5,1992.0,1751.25,494.0,2164.25,2090.25,1672.625,34.8,41.66
3.5,1541.375,1334.125,1666.0,1968.625,1993.25,1754.75,494.5,2166.5,2096.125,1677.125,34.82,41.69
3.6,1541.75,1338.25,1666.125,1969.75,1994.5,1758.625,495.0,2169.0,2103.125,1682.125,34.82,41.66
3.7,1542.375,1343.0,1666.25,1971.0,1996.0,1762.625,495.375,2171.875,2111.125,1687.5,34.82,41.69
3.8,1542.75,1348.5,1666.25,1972.5,1997.75,1766.75,495.875,2175.125,2120.125,1693.25,34.82,41.72
3.9,1543.5,1354.375,1666.5,1974.0,1999.625,1770.75,496.375,2178.5,2130.0,1699.125,34.83,41.71
4.0,1544.25,1360.875,1666.625,1975.75,2001.625,1775.0,496.875,2182.375,2140.75,1705.5,34.82,41.71
4.1,1545.125,1367.875,1666.75,1977.625,2003.875,1779.25,497.5,2186.5,2152.25,1712.125,34.8,41.75
4.2,1546.125,1375.375,1667.0,1979.625,2006.125,1783.375,498.125,2190.75,2164.375,1718.75,34.8,41.75
4.3,1547.125,1383.25,1667.25,1981.75,2008.5,1787.5,498.75,2195.5,2176.875,1725.625,34.8,41.68
4.4,1548.25,1391.75,1667.25,1984.0,2011.125,1791.625,499.375,2200.375,2190.0,1732.5,34.83,41.69
4.5,1549.5,1400.375,1667.625,1986.25,2013.75,1795.5,500.0,2205.375,2203.25,1739.375,34.82,41.73
4.6,1550.875,1409.75,1667.875,1988.875,2016.5,1799.375,500.625,2210.75,2216.875,1746.5,34.79,41.75
4.7,1552.25,1419.625,1668.0,1991.5,2019.375,1803.125,501.25,2216.375,2230.625,1753.5,34.8,41.7
4.8,1553.875,1429.625,1668.25,1994.125,2022.25,1806.875,501.875,2221.875,2244.5,1760.25,34.8,41.76
4.9,1555.625,1440.25,1668.5,1997.0,2025.25,1810.375,502.625,2227.875,2258.25,1767.125,34.82,41.75
5.0,1557.25,1451.25,1668.625,1999.875,2028.375,1813.75,503.25,2234.0,2272.25,1773.875,34.82,41.81
5.1,1559.125,1462.375,1669.0,2002.75,2031.25,1817.125,504.0,2240.25,2286.125,1780.5,34.8,41.75
5.2,1561.0,1474.125,1669.25,2005.875,2034.375,1820.25,504.625,2246.625,2299.875,1787.25,34.82,41.75
5.3,1562.875,1485.875,1669.375,2009.0,2037.5,1823.25,505.375,2253.125,2313.375,1793.75,34.82,41.79
5.4,1565.0,1497.875,1669.75,2012.125,2040.625,1826.375,506.125,2259.75,2327.0,1800.25,34.8,41.79
5.5,1567.125,1510.25,1670.0,2015.5,2043.75,1829.125,506.875,2266.625,2340.25,1806.875,34.82,41.77
5.6,1569.25,1522.375,1670.125,2018.75,2047.0,1832.0,507.625,2273.5,2353.5,1813.25,34.85,41.76
5.7,1571.625,1534.875,1670.625,2022.125,2050.125,1834.625,508.375,2280.375,2366.625,1819.5,34.8,41.75
5.8,1573.875,1547.5,1670.75,2025.5,2053.25,1837.125,509.25,2287.5,2379.25,1825.875,34.82,41.73
5.9,1576.25,1560.0,1671.0,2028.875,2056.375,1839.5,509.875,2294.5,2391.875,1831.75,34.83,41.79
6.0,1578.75,1572.625,1671.5,2032.5,2059.375,1841.875,510.625,2301.625,2404.25,1837.875,34.79,41.79
6.1,1581.125,1585.375,1671.5,2035.875,2062.375,1844.0,511.5,2308.75,2416.25,1843.75,34.8,41.76
6.2,1583.625,1597.875,1671.875,2039.375,2065.375,1846.125,512.125,2315.75,2428.0,1849.375,34.8,41.77
6.3,1586.25,1610.5,1672.125,2043.0,2068.25,1848.25,512.875,2323.0,2439.375,1855.0,34.82,41.79
6.4,1588.75,1623.25,1672.375,2046.625,2071.125,1850.125,513.5,2330.25,2450.75,1860.375,34.82,41.81
6.5,1591.5,1635.5,1672.625,2050.125,2074.0,1852.0,514.375,2337.375,2461.625,1865.75,34.82,41.75
6.6,1594.125,1648.0,1673.0,2053.75,2076.75,1853.75,515.125,2344.5,2472.25,1871.0,34.82,41.77
6.7,1596.875,1660.5,1673.125,2057.375,2079.5,1855.25,515.75,2351.75,2482.625,1876.0,34.82,41.81
6.8,1599.5,1672.625,1673.5,2060.875,2082.125,1856.875,516.625,2358.75,2492.75,1880.875,34.8,41.77
6.9,1602.375,1684.875,1673.75,2064.5,2084.75,1858.375,517.25,2365.875,2502.625,1885.875,34.79,41.76
7.0,1605.125,1697.0,1674.0,2068.125,2087.25,1859.75,518.0,2373.0,2512.25,1890.375,34.82,41.79
7.1,1607.875,1708.75,1674.25,2071.625,2089.75,1861.25,518.625,2380.0,2521.5,1895.0,34.8,41.77
7.2,1610.625,1720.625,1674.625,2075.25,2092.125,1862.5,519.25,2387.0,2530.5,1899.375,34.8,41.79
7.3,1613.375,1732.25,1674.75,2078.875,2094.5,1863.75,520.125,2394.0,2539.25,1903.75,34.82,41.81
7.4,1616.25,1743.625,1675.0,2082.25,2096.625,1864.875,520.75,2400.75,2547.75,1907.875,34.82,41.75
7.5,1619.125,1755.0,1675.375,2085.875,2098.875,1866.0,521.5,2407.75,2556.0,1912.0,34.8,41.75
7.6,1621.875,1766.0,1675.625,2089.375,2101.125,1867.125,522.25,2414.5,2564.125,1915.875,34.82,41.82
7.7,1624.75,1776.75,1675.875,2092.75,2103.125,1868.125,522.875,2421.125,2571.875,1919.625,34.82,41.83
7.8,1627.5,1787.5,1676.125,2096.25,2105.125,1869.0,523.5,2428.0,2579.375,1923.5,34.82,41.82
7.9,1630.375,1798.125,1676.375,2099.625,2107.125,1869.875,524.125,2434.5,2586.875,1927.0,34.82,41.77
8.0,1633.25,1808.375,1676.75,2102.875,2109.0,1870.75,524.875,2441.125,2594.0,1930.625,34.8,41.82
8.1,1636.0,1818.5,1676.875,2106.375,2110.875,1871.375,525.625,2447.625,2601.0,1934.125,34.8,41.77
8.2,1638.75,1828.375,1677.125,2109.5,2112.5,1872.125,526.375,2454.0,2607.75,1937.375,34.82,41.81
8.3,1641.625,1838.25,1677.5,2112.75,2114.25,1872.875,527.0,2460.25,2614.375,1940.625,34.82,41.82
8.4,1644.375,1848.0,1677.75,2116.125,2115.875,1873.5,527.625,2466.625,2620.625,1943.875,34.8,41.8
8.5,1647.125,1857.25,1677.875,2119.125,2117.375,1874.125,528.375,2472.75,2626.875,1946.75,34.82,41.79
8.6,1649.875,1866.5,1678.25,2122.25,2119.0,1874.75,528.875,2478.75,2632.875,1949.875,34.8,41.77
8.7,1652.625,1875.625,1678.375,2125.5,2120.375,1875.25,529.5,2484.875,2638.5,1952.75,34.79,41.82
8.8,1655.25,1884.375,1678.75,2128.375,2121.875,1875.75,530.25,2490.625,2644.25,1955.375,34.8,41.82
8.9,1658.0,1893.125,1679.0,2131.375,2123.125,1876.125,530.875,2496.5,2649.75,1958.125,34.79,41.79
9.0,1660.5,1901.625,1679.125,2134.5,2124.5,1876.5,531.5,2502.25,2655.0,1960.75,34.82,41.81
9.1,1663.25,1909.875,1679.375,2137.25,2125.75,1877.0,532.125,2507.875,2660.25,1963.25,34.82,41.75
9.2,1665.875,1918.0,1679.75,2140.125,2126.875,1877.375,532.625,2513.375,2665.25,1965.875,34.8,41.76
9.3,1668.375,1926.125,1679.875,2143.125,2128.125,1877.625,533.375,2518.875,2670.125,1968.125,34.79,41.77
9.4,1671.0,1933.75,1680.125,2145.75,2129.125,1878.0,534.0,2524.25,2674.875,1970.5,34.82,41.79
9.5,1673.5,1941.375,1680.375,2148.5,2130.25,1878.25,534.625,2529.5,2679.375,1972.75,34.82,41.79
9.6,1676.0,1949.0,1680.5,2151.25,2131.25,1878.375,535.125,2534.75,2683.875,1975.0,34.79,41.77
9.7,1678.5,1956.0,1680.75,2153.75,2132.25,1878.75,535.875,2539.75,2688.125,1977.125,34.82,41.81
9.8,1681.0,1963.25,1681.125,2156.375,2133.125,1878.875,536.375,2544.75,2692.25,1979.25,34.82,41.77
9.9,1683.375,1970.25,1681.25,2159.0,2134.0,1879.125,537.0,2549.75,2696.375,1981.25,34.8,41.76
10.0,1685.75,1976.875,1681.5,2161.5,2134.875,1879.375,537.625,2554.5,2700.375,1983.125,34.82,41.81
10.1,1688.125,1983.625,1681.75,2164.0,2135.625,1879.625,538.125,2559.375,2704.25,1985.125,34.83,41.81
10.2,1690.375,1990.125,1682.0,2166.375,2136.5,1879.75,538.75,2564.0,2708.0,1987.0,34.8,41.79
10.3,1692.75,1996.375,1682.25,2168.75,2137.25,1879.875,539.375,2568.625,2711.625,1988.625,34.82,41.77
10.4,1695.0,2002.625,1682.375,2171.125,2138.0,1880.0,540.0,2573.125,2715.0,1990.5,34.82,41.79
10.5,1697.25,2008.625,1682.625,2173.375,2138.75,1880.125,540.5,2577.625,2718.5,1992.0,34.82,41.75
10.6,1699.5,2014.5,1682.875,2175.5,2139.25,1880.375,541.0,2582.0,2721.75,1993.625,34.8,41.8
10.7,1701.625,2020.375,1683.125,2177.875,2140.0,1880.375,541.75,2586.25,2725.0,1995.375,34.8,41.76
10.8,1703.875,2026.0,1683.25,2180.0,2140.625,1880.5,542.25,2590.5,2728.0,1996.75,34.8,41.82
10.9,1706.0,2031.375,1683.625,2182.125,2141.25,1880.625,542.625,2594.625,2731.0,1998.25,34.8,41.76
11.0,1708.0,2036.875,1683.75,2184.25,2141.75,1880.625,543.375,2598.75,2733.875,1999.75,34.82,41.79
11.1,1710.125,2042.0,1684.0,2186.25,2142.25,1880.75,544.0,2602.625,2736.75,2000.875,34.8,41.77
11.2,1712.125,2047.0,1684.25,2188.25,2142.75,1880.875,544.5,2606.625,2739.5,2002.375,34.83,41.78
11.3,1714.125,2052.125,1684.375,2190.25,2143.25,1880.875,545.125,2610.5,2742.125,2003.75,34.83,41.75
11.4,1716.125,2056.875,1684.625,2192.25,2143.75,1881.0,545.5,2614.25,2744.75,2004.875,34.8,41.79
11.5,1718.125,2061.5,1684.875,2194.125,2144.0,1881.0,546.0,2617.875,2747.25,2006.125,34.82,41.77
11.6,1719.875,2066.25,1685.0,2196.0,2144.625,1881.0,546.625,2621.625,2749.625,2007.375,34.8,41.77
11.7,1721.75,2070.625,1685.25,2197.875,2144.875,1881.0,547.125,2625.125,2752.0,2008.375,34.82,41.77
11.8,1723.75,2075.0,1685.5,2199.625,2145.25,1881.0,547.625,2628.625,2754.375,2009.625,34.82,41.79
11.9,1725.5,2079.5,1685.625,2201.5,2145.625,1881.0,548.25,2632.125,2756.5,2010.75,34.83,41.76
12.0,1727.25,2083.5,1685.875,2203.125,2146.0,1881.125,548.875,2635.375,2758.75,2011.75,34.82,41.75
12.1,1729.125,2087.625,1686.125,2204.875,2146.25,1881.125,549.25,2638.625,2760.875,2012.875,34.82,41.75
12.2,1730.75,2091.625,1686.25,2206.5,2146.5,1881.0,549.75,2641.875,2762.875,2013.75,34.8,41.76
12.3,1732.5,2095.375,1686.5,2208.125,2146.875,1881.125,550.25,2645.0,2764.875,2014.625,34.85,41.78
12.4,1734.25,2099.125,1686.75,2209.75,2147.125,1881.125,550.75,2648.125,2766.75,2015.75,34.8,41.77
12.5,1735.75,2103.0,1686.875,2211.375,2147.375,1881.125,551.375,2651.375,2768.625,2016.625,34.83,41.75
12.6,1737.5,2106.375,1687.125,2212.875,2147.625,1881.125,551.875,2654.25,2770.5,2017.5,34.8,41.75
12.7,1739.125,2110.0,1687.25,2214.375,2147.75,1881.125,552.25,2657.25,2772.125,2018.5,34.8,41.8
12.8,1740.625,2113.5,1687.375,2215.875,2148.0,1881.0,552.75,2660.125,2773.875,2019.25,34.82,41.75
12.9,1742.125,2116.625,1687.625,2217.25,2148.125,1881.125,553.25,2663.0,2775.625,2020.0,34.83,41.76
13.0,1743.625,2120.0,1687.875,2218.75,2148.375,1881.0,553.625,2665.75,2777.125,2021.0,34.82,41.72
13.1,1745.125,2123.25,1688.0,2220.25,2148.625,1880.875,554.125,2668.625,2778.75,2021.75,34.82,41.75
13.2,1746.625,2126.25,1688.25,2221.5,2148.625,1881.0,554.625,2671.25,2780.25,2022.625,34.8,41.73
13.3,1748.125,2129.25,1688.5,2222.875,2148.875,1880.875,555.125,2674.0,2781.625,2023.5,34.79,41.77
13.4,1749.5,2132.25,1688.5,2224.25,2149.0,1880.875,555.625,2676.625,2783.125,2024.25,34.82,41.75
13.5,1750.875,2135.125,1688.875,2225.5,2149.125,1880.875,556.125,2679.125,2784.625,2025.0,34.83,41.76
13.6,1752.25,2138.0,1689.0,2226.875,2149.25,1880.875,556.625,2681.75,2786.0,2025.875,34.8,41.75
13.7,1753.625,2140.75,1689.125,2228.125,2149.375,1880.875,557.125,2684.125,2787.375,2026.5,34.82,41.76
13.8,1755.0,2143.25,1689.375,2229.25,2149.375,1880.875,557.625,2686.5,2788.625,2027.125,34.82,41.72
